date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2023-09-11,25847,LK33,85.0,48.4118,19.0204,160.6941,60.1624,239.6118,158.6627,222.3601,243.2845,147.9946,final
2023-09-21,25847,LK33,85.0,68.2,30.0051,190.9412,66.9537,291.8,171.4443,209.1124,261.1195,166.332,final
2023-10-01,25847,LK33,85.0,150.1882,39.8133,266.8,88.8388,410.6118,197.3063,346.2992,280.0519,202.8939,final
2023-10-11,25847,LK33,85.0,145.3647,55.8475,363.7529,125.6659,551.4235,237.8431,247.1175,275.4952,226.5237,final
2023-10-21,25847,LK33,85.0,90.3412,70.5102,385.8941,166.171,631.0706,292.4576,126.2627,224.7215,211.9538,final
2023-11-01,25847,LK33,85.0,115.2471,91.0145,350.9529,217.3722,742.6706,368.0133,125.2384,158.7498,199.1122,final
2023-11-11,25847,LK33,85.0,90.0353,93.2667,295.6235,254.7914,820.0706,440.6196,96.7116,115.4205,184.2065,final
2023-11-21,25847,LK33,85.0,103.6588,93.6647,308.9412,277.9459,885.7765,511.0706,110.1294,110.7643,171.9108,final
2023-12-01,25847,LK33,85.0,139.6824,63.3855,333.3765,250.3169,951.1294,556.5278,211.5688,131.9071,169.6526,final
2023-12-11,25847,LK33,85.0,118.4,63.8157,361.7412,220.8659,1021.1176,601.3231,179.3196,161.0204,168.6698,final
2023-12-21,25847,LK33,85.0,116.7412,49.1831,374.8235,176.3843,1069.6588,620.5012,224.6846,206.4678,171.2382,final
2024-01-01,25847,LK33,85.0,221.7177,48.5859,456.8588,161.5847,1141.1882,629.2737,423.0921,272.0865,180.0775,final
2024-01-11,25847,LK33,85.0,9.4824,41.538,347.9412,139.3071,1005.3059,614.9643,31.1194,239.7349,162.4582,final
2024-01-21,25847,LK33,85.0,34.1294,41.489,265.3294,131.6129,949.0941,585.9431,84.1692,194.4239,160.9372,final
2024-02-01,25847,LK33,85.0,9.7647,31.8224,53.3765,114.8494,843.6118,526.751,40.0971,50.7623,159.0331,final
2024-02-11,25847,LK33,85.0,4.9765,23.742,48.8706,97.0533,758.5529,457.2263,34.7105,54.9918,164.4927,final
2024-02-21,25847,LK33,85.0,6.3294,19.5863,21.0706,75.1506,661.2235,383.1478,46.0802,36.489,170.7306,final
2024-03-01,25847,LK33,85.0,14.0,23.5937,25.3059,66.922,535.5412,343.3561,66.4481,45.8983,154.3885,final
2024-03-11,25847,LK33,85.0,4.3647,30.4792,24.6941,73.6592,421.5059,310.0196,26.3949,41.4708,134.8373,final
2024-03-21,25847,LK33,85.0,34.5176,30.0247,52.8824,84.0976,339.2824,290.8612,112.8279,66.8267,116.0942,final
2024-04-01,25847,LK33,85.0,21.0,42.5396,59.8824,103.0435,138.5647,284.8149,54.6912,61.819,50.3925,final
2024-04-11,25847,LK33,85.0,51.4235,41.3953,106.9412,113.9596,180.5059,284.6722,121.6148,94.3381,64.6501,final
2024-04-21,25847,LK33,85.0,47.3059,42.1729,119.7294,126.1078,193.6824,285.3561,110.8811,95.3137,68.9616,final
2024-05-01,25847,LK33,85.0,45.9176,51.3227,144.6471,134.891,229.8353,304.8565,90.4033,106.7334,76.1729,final
2024-05-11,25847,LK33,85.0,71.2706,47.4322,164.4941,140.9278,296.1294,328.5467,145.4653,115.6143,90.4246,final
2024-05-21,25847,LK33,85.0,29.9294,37.0714,147.1177,135.8263,319.7294,346.0318,83.0242,107.743,92.6124,final
2024-06-01,25847,LK33,85.0,32.0588,27.2047,133.2588,111.7082,337.7882,349.6427,115.0727,117.7068,96.7038,final
2024-06-11,25847,LK33,85.0,4.2,21.2929,66.1882,85.569,337.6235,340.4565,34.9904,79.7206,99.1916,final
2024-06-21,25847,LK33,85.0,11.4118,17.2235,47.6706,65.7212,314.5177,327.6553,73.8486,76.1618,96.1092,final
2024-07-01,25847,LK33,85.0,9.0941,13.9514,24.7059,52.4678,302.6118,299.0671,74.3699,55.558,101.1469,final
2024-07-11,25847,LK33,85.0,12.4588,15.3106,32.9647,46.4855,263.6471,272.9824,85.9592,76.0633,96.7011,final
2024-07-21,25847,LK33,85.0,8.3882,15.8957,29.9412,45.1576,224.7294,246.7051,64.0718,72.4128,91.4393,final
2024-08-01,25847,LK33,85.0,4.2824,15.4588,25.1294,46.6651,183.0941,210.8412,45.3709,61.9948,87.4357,final
2024-08-11,25847,LK33,85.0,74.4706,20.6604,87.1412,52.0149,186.2941,184.0694,309.7014,156.6417,101.1463,final
2024-08-21,25847,LK33,85.0,47.1412,23.2137,125.8941,59.3329,203.5059,170.2118,184.8078,196.0022,118.475,final
2024-09-01,25847,LK33,85.0,15.2471,17.9282,136.8588,61.8024,186.6941,160.9353,88.3062,204.5321,115.0693,final
2024-09-11,25847,LK33,85.0,4.7412,19.0204,67.1294,60.1624,187.2353,158.6627,40.5538,109.9299,116.9406,final
2024-09-21,25847,LK33,85.0,31.5647,30.0051,51.5529,66.9537,207.3882,171.4443,104.4554,79.987,119.8099,final
2024-10-01,25847,LK33,85.0,68.2941,39.8133,104.6,88.8388,266.5882,197.3063,163.5543,115.9463,133.4201,final
2024-10-11,25847,LK33,85.0,44.9882,55.8475,144.8471,125.6659,299.1177,237.8431,82.1534,114.1385,124.7231,final
2024-10-21,25847,LK33,85.0,84.5412,70.5102,197.8235,166.171,375.2706,292.4576,118.5816,117.9669,127.38,final
2024-11-01,25847,LK33,85.0,133.6471,91.0145,263.1765,217.3722,504.6353,368.0133,144.4022,120.1451,136.1421,final
2024-11-11,25847,LK33,85.0,57.3176,93.2667,275.5059,254.7914,487.4824,440.6196,63.4169,107.823,110.3996,final
2024-11-21,25847,LK33,85.0,161.2353,93.6647,352.2,277.9459,601.5765,511.0706,168.4851,125.7875,117.3692,final
2024-12-01,25847,LK33,85.0,17.9765,63.3855,236.5294,250.3169,604.3059,556.5278,33.5985,94.7036,108.4335,final
2024-12-11,25847,LK33,85.0,62.9765,63.8157,242.1882,220.8659,662.5412,601.3231,98.7805,109.2358,110.014,final
2024-12-21,25847,LK33,85.0,63.7059,49.1831,144.6588,176.3843,694.6824,620.5012,126.8031,82.9785,111.7654,final
2025-01-01,25847,LK33,85.0,42.0353,48.5859,168.7176,161.5847,668.4235,629.2737,87.7755,104.1571,106.1241,prelim
2025-01-11,25847,LK33,85.0,95.4118,41.538,201.1529,139.3071,718.8471,614.9643,215.7628,141.4219,116.6222,prelim
2021-01-01,25848,LK32,39.0,78.2564,49.8573,174.5128,176.0641,584.5128,853.6085,151.7692,99.1663,68.8405,final
2021-01-11,25848,LK32,39.0,113.6667,47.1812,238.5128,153.9658,644.5897,783.8462,227.4127,151.5638,82.458,final
2021-01-21,25848,LK32,39.0,35.4615,47.2923,227.3846,144.3308,652.359,711.5496,77.3757,153.8155,91.7967,final
2021-02-01,25848,LK32,39.0,53.7949,43.0274,202.9231,137.5009,603.2051,636.5769,122.4196,144.3538,94.8387,final
2021-02-11,25848,LK32,39.0,16.8974,40.2333,106.1538,130.553,488.1026,553.6966,48.41,82.6406,88.3636,final
2021-02-21,25848,LK32,39.0,19.5385,30.6812,90.2308,113.9419,463.359,460.7342,68.7714,80.8692,100.5576,final
2021-03-01,25848,LK32,39.0,67.7436,45.6521,104.1795,116.5667,481.6154,430.1316,143.6141,90.2129,111.6974,final
2021-03-11,25848,LK32,39.0,60.7692,60.1949,148.0513,136.5282,492.7179,421.047,100.881,107.8641,116.6272,final
2021-03-21,25848,LK32,39.0,87.6667,55.0299,216.1795,160.8769,533.7949,419.1496,154.3675,132.364,126.7145,final
2021-04-01,25848,LK32,39.0,14.9487,66.5726,163.3846,181.7974,470.4872,435.865,27.872,90.3999,107.7652,final
2021-04-11,25848,LK32,39.0,64.1538,65.7821,166.7692,187.3846,420.9744,454.4658,97.6997,89.5557,92.7893,final
2021-04-21,25848,LK32,39.0,83.2308,74.388,162.3333,206.7427,468.7436,481.5615,111.1386,79.5105,97.3924,final
2021-05-01,25848,LK32,39.0,196.2564,122.7171,343.641,262.8872,611.2051,561.2513,157.5799,129.5924,108.7446,final
2021-05-11,25848,LK32,39.0,156.0,125.4299,435.4872,322.535,750.3077,646.4479,123.4379,133.967,115.8215,final
2021-05-21,25848,LK32,39.0,185.641,110.7325,537.8974,358.8795,916.4103,726.4991,164.7256,148.5302,125.7857,final
2021-06-01,25848,LK32,39.0,178.359,92.2974,520.0,328.4598,1027.0256,773.1444,188.452,156.5917,132.4182,final
2021-06-11,25848,LK32,39.0,51.3846,76.7863,415.3846,279.8162,1017.641,789.7359,68.9414,146.7774,128.4975,final
2021-06-21,25848,LK32,39.0,60.5897,65.665,290.3333,234.7487,990.5641,800.3709,92.8179,122.7109,123.4699,final
2021-07-01,25848,LK32,39.0,162.2051,46.5274,274.1795,188.9786,1137.8205,780.3256,324.4978,142.8191,145.2339,final
2021-07-11,25848,LK32,39.0,56.6154,47.4077,279.4103,159.6,1130.2821,761.9513,117.5694,170.6428,147.7143,final
2021-07-21,25848,LK32,39.0,96.9487,45.888,315.7692,139.8231,1144.0,733.4513,200.3393,217.436,155.222,final
2021-08-01,25848,LK32,39.0,22.4103,33.2897,175.9744,126.5855,970.1538,644.0239,71.5864,136.1597,149.8651,final
2021-08-11,25848,LK32,39.0,52.9231,49.941,172.2821,129.1188,867.0769,568.535,105.4277,131.0262,151.6031,final
2021-08-21,25848,LK32,39.0,118.7692,62.647,194.1026,145.8778,800.2051,520.4496,182.9633,130.9376,152.7393,final
2021-09-01,25848,LK32,39.0,81.1795,67.0632,252.8718,179.6513,703.0256,495.2154,119.5887,138.608,141.133,final
2021-09-11,25848,LK32,39.0,43.2051,79.4863,243.1538,209.1966,694.8462,497.9154,57.0567,115.4917,138.7724,final
2021-09-21,25848,LK32,39.0,105.9231,95.335,230.3077,241.8846,740.1795,527.5855,110.5527,95.4039,139.5461,final
2021-10-01,25848,LK32,39.0,152.4359,85.847,301.5641,260.6684,730.4103,566.9051,173.2978,115.1092,128.3418,final
2021-10-11,25848,LK32,39.0,44.4359,116.9436,302.7949,298.1256,718.2308,636.441,40.54,101.5154,112.6523,final
2021-10-21,25848,LK32,39.0,165.0256,119.5889,361.8974,322.3795,786.3077,710.1419,136.4693,111.8894,110.5765,final
2021-11-01,25848,LK32,39.0,178.9744,118.0,388.4359,354.5325,942.8718,794.8521,149.5726,109.3005,118.3909,final
2021-11-11,25848,LK32,39.0,56.3333,123.1137,400.3333,360.7026,946.2821,868.0248,47.8742,110.6907,108.9129,final
2021-11-21,25848,LK32,39.0,160.8462,123.6436,396.1538,364.7573,988.359,929.0214,128.9191,108.3778,106.3191,final
2021-12-01,25848,LK32,39.0,96.0769,76.2547,313.2564,323.012,1003.2564,938.2128,124.3952,97.0705,106.8596,final
2021-12-11,25848,LK32,39.0,79.6923,69.2795,336.6154,269.1778,1039.7436,928.006,114.0184,124.1558,111.9122,final
2021-12-21,25848,LK32,39.0,14.7179,56.9274,190.4872,202.4615,948.5385,889.5983,31.8405,94.364,106.5518,final
2022-01-01,25848,LK32,39.0,49.4359,49.8573,143.8462,176.0641,845.5385,853.6085,99.2319,82.6845,99.0655,final
2022-01-11,25848,LK32,39.0,35.1026,47.1812,99.2564,153.9658,836.2051,783.8462,76.8525,66.6337,106.5956,final
2022-01-21,25848,LK32,39.0,8.5641,47.2923,93.1026,144.3308,679.7436,711.5496,25.939,66.8062,95.592,final
2022-02-01,25848,LK32,39.0,20.641,43.0274,64.3077,137.5009,521.4103,636.5769,53.3884,50.3778,82.1882,final
2022-02-11,25848,LK32,39.0,67.9744,40.2333,97.1795,130.553,533.0513,553.6966,161.3287,76.2556,96.3375,final
2022-02-21,25848,LK32,39.0,30.6923,30.6812,119.3077,113.9419,402.8974,460.7342,100.0311,104.3293,87.7135,final
2022-03-01,25848,LK32,39.0,53.9744,45.6521,152.641,116.5667,360.7949,430.1316,116.4302,128.5023,84.2464,final
2022-03-11,25848,LK32,39.0,82.5385,60.1949,167.2051,136.5282,363.641,421.047,134.272,120.9358,86.6822,final
2022-03-21,25848,LK32,39.0,28.4359,55.0299,164.9487,160.8769,377.359,419.1496,55.6987,102.3829,90.262,final
2022-04-01,25848,LK32,39.0,91.7692,66.5726,202.7436,181.7974,419.6923,435.865,135.2042,110.921,96.3727,final
2022-04-11,25848,LK32,39.0,46.1026,65.7821,166.3077,187.3846,430.6923,454.4658,72.1971,89.3219,94.8815,final
2022-04-21,25848,LK32,39.0,88.5385,74.388,226.4103,206.7427,510.6667,481.5615,117.8244,109.0741,105.921,final
2022-05-01,25848,LK32,39.0,142.1795,122.7171,276.8205,262.8872,632.2051,561.2513,115.2387,105.1059,112.4208,final
2022-05-11,25848,LK32,39.0,186.8718,125.4299,417.5897,322.535,751.1026,646.4479,147.1072,128.5849,115.9426,final
2022-05-21,25848,LK32,39.0,228.5128,110.7325,557.5641,358.8795,948.9231,726.4991,201.7695,153.8617,130.2002,final
2022-06-01,25848,LK32,39.0,55.0769,92.2974,470.4615,328.4598,950.0256,773.1444,61.7456,141.9553,122.586,final
2022-06-11,25848,LK32,39.0,113.6923,76.7863,397.2821,279.8162,981.1795,789.7359,145.1249,140.5311,123.9384,final
2022-06-21,25848,LK32,39.0,26.2308,65.665,195.0,234.7487,978.9744,800.3709,44.1956,83.7594,122.0397,final
2022-07-01,25848,LK32,39.0,27.8205,46.5274,167.7436,188.9786,915.0256,780.3256,63.6953,89.328,117.0436,final
2022-07-11,25848,LK32,39.0,27.0,47.4077,81.0513,159.6,895.9231,761.9513,61.0597,53.6859,117.355,final
2022-07-21,25848,LK32,39.0,147.6667,45.888,202.4872,139.8231,955.0513,733.4513,300.005,141.8254,129.8069,final
2022-08-01,25848,LK32,39.0,96.2051,33.2897,270.8718,126.5855,909.0769,644.0239,264.3139,205.6381,140.5265,final
2022-08-11,25848,LK32,39.0,8.5385,49.941,252.4103,129.1188,730.7436,568.535,24.6418,188.6231,128.0378,final
2022-08-21,25848,LK32,39.0,158.7179,62.647,263.4615,145.8778,660.9487,520.4496,242.018,175.4333,126.4868,final
2022-09-01,25848,LK32,39.0,64.9487,67.0632,232.2051,179.6513,670.8205,495.2154,97.0657,127.7108,134.7585,final
2022-09-11,25848,LK32,39.0,6.4359,79.4863,230.1026,209.1966,563.5641,497.9154,13.5358,109.5375,112.9251,final
2022-09-21,25848,LK32,39.0,23.0513,95.335,94.4359,241.8846,560.3846,527.5855,27.9576,41.4618,106.1012,final
2022-10-01,25848,LK32,39.0,34.7692,85.847,64.2564,260.6684,567.3333,566.9051,43.776,27.4345,100.0742,final
2022-10-11,25848,LK32,39.0,184.8974,116.9436,242.7179,298.1256,725.2308,636.441,155.7256,82.0178,113.7352,final
2022-10-21,25848,LK32,39.0,198.359,119.5889,418.0256,322.3795,775.9231,710.1419,163.224,128.7762,109.1345,final
2022-11-01,25848,LK32,39.0,136.0769,118.0,519.3333,354.5325,815.7949,794.8521,114.6967,145.2088,102.6021,final
2022-11-11,25848,LK32,39.0,120.0513,123.1137,454.4872,360.7026,927.3077,868.0248,97.6096,125.2992,106.7518,final
2022-11-21,25848,LK32,39.0,40.3077,123.6436,296.4359,364.7573,808.8974,929.0214,35.2195,81.7692,87.2075,final
2022-12-01,25848,LK32,39.0,107.2308,76.2547,267.5897,323.012,851.1795,938.2128,138.1222,83.3573,90.8213,final
2022-12-11,25848,LK32,39.0,66.5641,69.2795,214.1026,269.1778,911.3077,928.006,96.3444,80.2724,98.2198,final
2022-12-21,25848,LK32,39.0,61.359,56.9274,235.1538,202.4615,949.6154,889.5983,107.1562,115.3874,106.6715,final
2023-01-01,25848,LK32,39.0,26.8462,49.8573,154.7692,176.0641,941.6923,853.6085,58.0528,88.5551,110.1995,final
2023-01-11,25848,LK32,39.0,36.7692,47.1812,124.9744,153.9658,793.5641,783.8462,80.0465,82.3186,101.2242,final
2023-01-21,25848,LK32,39.0,74.4615,47.2923,138.0769,144.3308,669.6667,711.5496,151.9565,95.9478,94.1954,final
2023-02-01,25848,LK32,39.0,157.7692,43.0274,269.0,137.5009,691.359,636.5769,338.9095,189.1514,108.4726,final
2023-02-11,25848,LK32,39.0,35.0513,40.2333,267.2821,130.553,606.359,553.6966,88.5437,197.2794,109.3423,final
2023-02-21,25848,LK32,39.0,49.9744,30.6812,242.7949,113.9419,616.0256,460.7342,154.071,203.9624,132.9892,final
2023-03-01,25848,LK32,39.0,133.5385,45.6521,218.5641,116.5667,642.3333,430.1316,273.5096,180.5879,148.2132,final
2023-03-11,25848,LK32,39.0,162.3846,60.1949,345.8974,136.5282,738.1538,421.047,256.7451,242.8866,173.5666,final
2023-03-21,25848,LK32,39.0,47.4359,55.0299,343.359,160.8769,724.2308,419.1496,87.3496,206.7915,171.0897,final
2023-04-01,25848,LK32,39.0,49.7436,66.5726,259.5641,181.7974,747.1282,435.865,76.4867,140.5462,169.8111,final
2023-04-11,25848,LK32,39.0,13.8205,65.7821,111.0,187.3846,724.1795,454.4658,26.5894,61.3016,158.0697,final
2023-04-21,25848,LK32,39.0,122.1026,74.388,185.6667,206.7427,771.8205,481.5615,160.1029,90.276,159.0483,final
2023-05-01,25848,LK32,39.0,446.4103,122.7171,582.3333,262.8872,1060.4615,561.2513,353.4454,217.0616,187.3889,final
2023-05-11,25848,LK32,39.0,304.7436,125.4299,873.2564,322.535,1330.1538,646.4479,237.4789,265.613,204.1524,final
2023-05-21,25848,LK32,39.0,181.5897,110.7325,932.7436,358.8795,1461.7692,726.4991,161.225,255.5695,199.8331,final
2023-06-01,25848,LK32,39.0,126.5897,92.2974,612.9231,328.4598,1454.8205,773.1444,135.2448,184.0464,187.0435,final
2023-06-11,25848,LK32,39.0,48.4103,76.7863,356.5897,279.8162,1340.8462,789.7359,65.3046,126.4904,168.9115,final
2023-06-21,25848,LK32,39.0,89.9487,65.665,264.9487,234.7487,1383.359,800.3709,134.3646,112.3392,171.9409,final
2023-07-01,25848,LK32,39.0,90.2051,46.5274,228.5641,188.9786,1423.8205,780.3256,184.7662,119.8943,181.4215,final
2023-07-11,25848,LK32,39.0,18.8205,47.4077,198.9744,159.6,1428.8205,761.9513,45.4523,123.216,186.3875,final
2023-07-21,25848,LK32,39.0,41.8718,45.888,150.8974,139.8231,1348.5897,733.4513,92.1077,107.3916,182.7409,final
2023-08-01,25848,LK32,39.0,10.7436,33.2897,71.4359,126.5855,912.9231,644.0239,41.117,59.6227,141.1146,final
2023-08-11,25848,LK32,39.0,38.5128,49.941,91.1282,129.1188,646.6923,568.535,79.1991,72.692,113.5095,final
2023-08-21,25848,LK32,39.0,124.6154,62.647,173.8718,145.8778,589.7179,520.4496,191.6055,117.959,113.0584,final
2023-09-01,25848,LK32,39.0,273.9487,67.0632,437.0769,179.6513,737.0769,495.2154,387.0887,235.7363,147.873,final
2023-09-11,25848,LK32,39.0,190.3077,79.4863,588.8718,209.1966,878.9744,497.9154,231.1708,273.2122,175.0241,final
2023-09-21,25848,LK32,39.0,182.641,95.335,646.8974,241.8846,971.6667,527.5855,187.0144,260.793,182.6066,final
2023-10-01,25848,LK32,39.0,357.2821,85.847,730.2308,260.6684,1238.7436,566.9051,398.7826,273.4825,216.4556,final
2023-10-11,25848,LK32,39.0,258.5385,116.9436,798.4615,298.1256,1478.4615,636.441,216.1151,262.3805,230.2548,final
2023-10-21,25848,LK32,39.0,198.4103,119.5889,814.2308,322.3795,1635.0,710.1419,163.2652,247.9788,228.4272,final
2023-11-01,25848,LK32,39.0,189.0256,118.0,645.9744,354.5325,1813.2821,794.8521,157.7444,179.9495,226.5363,final
2023-11-11,25848,LK32,39.0,127.2308,123.1137,514.6667,360.7026,1902.0,868.0248,103.2136,141.5331,217.7615,final
2023-11-21,25848,LK32,39.0,140.4615,123.6436,456.7179,364.7573,1917.8462,929.0214,113.0733,124.5387,205.3038,final
2023-12-01,25848,LK32,39.0,186.5128,76.2547,454.2051,323.012,1830.4103,938.2128,235.6945,139.3959,194.0925,final
2023-12-11,25848,LK32,39.0,142.1026,69.2795,469.0769,269.1778,1782.2051,928.006,198.0393,171.6028,191.0654,final
2023-12-21,25848,LK32,39.0,91.4872,56.9274,420.1026,202.4615,1691.0513,889.5983,155.8071,202.4378,189.0901,final
2024-01-01,25848,LK32,39.0,263.3846,49.8573,496.9744,176.0641,1597.1538,853.6085,489.2417,272.473,186.0975,final
2024-01-11,25848,LK32,39.0,10.9487,47.1812,365.8205,153.9658,1349.5641,783.8462,30.5641,229.2066,171.2629,final
2024-01-21,25848,LK32,39.0,45.5897,47.2923,319.9231,144.3308,1196.7436,711.5496,96.7441,213.7766,167.2433,final
2024-02-01,25848,LK32,39.0,21.7179,43.0274,78.2564,137.5009,1029.4359,636.5769,55.6307,59.8345,160.7598,final
2024-02-11,25848,LK32,39.0,9.8974,40.2333,77.2051,130.553,912.1026,553.6966,32.9346,62.0443,163.5814,final
2024-02-21,25848,LK32,39.0,12.4359,30.6812,44.0513,113.9419,784.0769,460.7342,48.8658,43.6102,168.689,final
2024-03-01,25848,LK32,39.0,17.1026,45.6521,39.4359,116.5667,614.6667,430.1316,43.636,39.0592,141.9272,final
2024-03-11,25848,LK32,39.0,11.7692,60.1949,41.3077,136.5282,484.3333,421.047,25.7217,35.0156,114.682,final
2024-03-21,25848,LK32,39.0,52.7179,55.0299,81.5897,160.8769,445.5641,419.1496,96.1486,53.5998,106.1551,final
2024-04-01,25848,LK32,39.0,50.8462,66.5726,115.3333,181.7974,233.0256,435.865,78.0272,65.3467,54.5066,final
2024-04-11,25848,LK32,39.0,49.641,65.7821,153.2051,187.3846,271.7179,454.4658,77.1962,82.6838,60.6542,final
2024-04-21,25848,LK32,39.0,83.0513,74.388,183.5385,206.7427,309.1795,481.5615,110.9125,89.2941,64.9317,final
2024-05-01,25848,LK32,39.0,109.1282,122.7171,241.8205,262.8872,396.5897,561.2513,89.3602,92.2801,71.1753,final
2024-05-11,25848,LK32,39.0,186.8462,125.4299,379.0257,322.535,573.5385,646.4479,147.0875,116.9879,88.8933,final
2024-05-21,25848,LK32,39.0,62.9744,110.7325,358.9487,358.8795,624.0769,726.4991,58.734,100.0188,86.0934,final
2024-06-01,25848,LK32,39.0,98.0256,92.2974,347.8462,328.4598,705.0,773.1444,105.8873,105.7278,91.2986,final
2024-06-11,25848,LK32,39.0,18.0769,76.7863,179.0769,279.8162,711.3077,789.7359,28.2161,65.2403,90.1932,final
2024-06-21,25848,LK32,39.0,52.4103,65.665,168.5128,234.7487,711.0,800.3709,81.2429,72.9372,88.9716,final
2024-07-01,25848,LK32,39.0,41.0,46.5274,111.4872,188.9786,701.1539,780.3256,89.273,61.0554,89.9824,final
2024-07-11,25848,LK32,39.0,35.8462,47.4077,129.2564,159.6,687.359,761.9513,77.9392,82.1087,90.3372,final
2024-07-21,25848,LK32,39.0,42.7436,45.888,119.5897,139.8231,647.0513,733.4513,93.8209,86.4952,88.3785,final
2024-08-01,25848,LK32,39.0,12.359,33.2897,90.9487,126.5855,550.2821,644.0239,45.3358,73.9088,85.6669,final
2024-08-11,25848,LK32,39.0,169.1026,49.941,224.2051,129.1188,532.5385,568.535,316.8899,168.349,93.778,final
2024-08-21,25848,LK32,39.0,99.6923,62.647,281.1539,145.8778,569.2564,520.4496,154.7627,186.7834,109.201,final
2024-09-01,25848,LK32,39.0,67.359,67.0632,336.1538,179.6513,538.5897,495.2154,100.4104,182.5212,108.5853,final
2024-09-11,25848,LK32,39.0,25.4103,79.4863,192.4615,209.1966,545.9231,497.9154,35.9943,92.3653,109.4519,final
2024-09-21,25848,LK32,39.0,126.2564,95.335,219.0256,241.8846,619.7692,527.5855,130.8181,90.9248,117.1477,final
2024-10-01,25848,LK32,39.0,113.5641,85.847,265.2308,260.6684,692.3333,566.9051,130.5096,101.6856,121.7416,final
2024-10-11,25848,LK32,39.0,81.3333,116.9436,321.1538,298.1256,737.8205,636.441,70.7978,107.4736,115.6827,final
2024-10-21,25848,LK32,39.0,145.5897,119.5889,340.4872,322.3795,840.6667,710.1419,120.8693,105.4479,118.1249,final
2024-11-01,25848,LK32,39.0,156.2564,118.0,383.1795,354.5325,984.5641,794.8521,131.1028,107.8586,123.571,final
2024-11-11,25848,LK32,39.0,112.6667,123.1137,414.5128,360.7026,928.1282,868.0248,91.8455,114.5157,106.8453,final
2024-11-21,25848,LK32,39.0,177.359,123.6436,446.2821,364.7573,1005.7949,929.0214,141.7552,121.754,108.1759,final
2024-12-01,25848,LK32,39.0,22.0,76.2547,312.0256,323.012,960.4359,938.2128,33.2288,96.7009,102.3437,final
2024-12-11,25848,LK32,39.0,84.2051,69.2795,283.5641,269.1778,1019.2308,928.006,120.0939,105.1531,109.7254,final
2024-12-21,25848,LK32,39.0,72.1026,56.9274,178.3077,202.4615,965.0769,889.5983,124.5049,88.6314,108.3903,final
2025-01-01,25848,LK32,39.0,41.4359,49.8573,197.7436,176.0641,892.9487,853.6085,84.6486,111.6516,104.5553,prelim
